"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007264","BP","GO:0007264","small GTPase-mediated signal transduction",480,-0.287131493404672,-1.34348537089304,0.000553642330899921,0.00755788370962178,0.00599003151282932,3539,"tags=25%, list=18%, signal=21%","84986/9886/1121/4853/153020/613/2255/3988/1281/4851/10161/10982/55114/1123/81848/408/1600/5906/9828/5899/1398/84249/100271927/6654/153090/388/57572/83892/23092/6091/93663/9710/29/9732/50649/55701/7052/51209/150/10044/6453/10435/9693/4233/23433/115727/9844/6386/54734/8844/5337/120892/2048/9448/23348/2828/57584/23189/121512/2840/3688/22800/22821/9265/57186/57381/9046/1435/83478/57493/10252/5924/57480/84952/1012/6236/5911/8437/79658/10411/85360/10395/23580/220164/154796/57514/22808/25959/7010/57636/19/22899/152273/143872/54922/79822/2059/8829/9002/10633/3479/1902/10144/2247/395/23179/185/440073/139818/9754/152015/57569/80243/10253/9353/58480/255426/5649/117/4653"
"GO:0051209","BP","GO:0051209","release of sequestered calcium ion into cytosol",114,-0.418196277711281,-1.66699686644401,0.000560127470769575,0.007620227320658,0.00603944219564456,2498,"tags=28%, list=13%, signal=25%","6622/5336/6375/57158/3356/817/6546/55151/84502/2852/23007/6261/23236/5587/3270/1756/187/6263/1193/9472/5311/1813/9002/845/4842/477/287/2247/6376/5350/3973/10345"
"GO:0006639","BP","GO:0006639","acylglycerol metabolic process",114,-0.417694373913533,-1.66499619809115,0.000560127470769575,0.007620227320658,0.00603944219564456,1504,"tags=20%, list=8%, signal=19%","2180/11343/57406/2822/63924/1071/84649/150094/859/847/5105/392636/718/1608/57678/3991/857/338328/4023/338/3990/13/7148"
"GO:0140375","MF","GO:0140375","immune receptor activity",116,-0.410938651213926,-1.63637320128629,0.000564427941286968,0.00765252558622008,0.00606504031754741,3221,"tags=38%, list=16%, signal=32%","3119/58985/920/2359/3595/3590/1439/8807/3598/1230/54756/719/8809/2675/3601/2840/3117/131450/53833/3459/8808/9034/3579/3824/1240/57007/9173/7850/2358/51348/1238/26280/1271/8322/3554/2215/3123/51554/3821/3953/2690/3977/116379/5284"
"GO:0001952","BP","GO:0001952","regulation of cell-matrix adhesion",120,-0.398097005290958,-1.59213911106125,0.000564396889617451,0.00765252558622008,0.00606504031754741,4141,"tags=40%, list=21%, signal=32%","604/9475/340485/7070/1946/56940/7414/55612/182/2824/5728/4771/30008/23603/3690/2039/55966/59339/22998/3204/9647/7094/10979/9448/9270/11170/90102/1435/5295/1012/2042/79834/1021/94/10395/347/3791/7010/7402/8829/683/6422/340533/56477/6376/395/948/4653"
"GO:0048511","BP","GO:0048511","rhythmic process",269,-0.331226388082019,-1.47939090730205,0.000569067411566085,0.00770228379027691,0.00610447638480825,4076,"tags=31%, list=21%, signal=25%","9475/112464/7291/4783/4669/10495/5730/2069/4547/5728/6777/10062/1545/9572/3363/8864/4851/5592/26224/8863/5371/445/1408/5806/56729/5465/9975/196/5602/10891/1960/23077/5629/7071/94233/116443/11280/3399/4313/1815/1291/5176/8850/3400/558/92369/2/3037/4846/5156/7008/55124/11245/7301/55366/4915/1813/8792/5608/150094/3751/54551/285382/8322/6335/9370/5187/1958/9510/687/3737/3397/3131/5468/9353/3952/1956/6586/22871/10887/3973/5021/2662"
"GO:1903828","BP","GO:1903828","negative regulation of protein localization",194,-0.360281515571233,-1.5451004096108,0.000582184796027332,0.00786642551775026,0.00623456757936896,4290,"tags=31%, list=22%, signal=25%","3667/51715/64114/9475/51104/146057/51225/9113/257364/55612/2824/7447/2149/285381/10062/26056/5781/8301/2039/3625/3033/54741/3753/55691/2633/9647/150/26524/23433/91543/120892/5569/9270/51208/1815/2781/9258/29969/56246/2308/4856/347/1601/10391/8326/1813/9478/4130/859/9201/91461/131177/3592/6422/5071/9370/55022/130399/284/3745/948"
"GO:1902305","BP","GO:1902305","regulation of sodium ion transmembrane transport",52,-0.512465803423897,-1.75978658009243,0.000584948138321119,0.00789034458227724,0.00625352473136795,3481,"tags=46%, list=18%, signal=38%","23171/6324/6640/6327/65268/55800/6331/63928/817/23072/1815/54997/2259/1756/2257/57520/7402/6330/859/482/4842/477/130497/5348"
"GO:0120254","BP","GO:0120254","olefinic compound metabolic process",143,-0.38627557189282,-1.59463247518455,0.000586344189150486,0.00789577047932307,0.00625782504816808,2996,"tags=31%, list=15%, signal=26%","24/83401/27122/2938/1562/5321/441282/54884/9249/124/9563/5959/2950/1579/339761/1583/231/11343/220/653/1601/654/57406/113612/10170/127/133/84649/130/1646/5950/1958/3991/8644/125/8854/650/216/1910/1645/5740/1588/126/5406"
"GO:1903531","BP","GO:1903531","negative regulation of secretion by cell",130,-0.398814455546367,-1.61893057486788,0.000588736131911032,0.00791456610496303,0.00627272159781244,3843,"tags=40%, list=20%, signal=32%","11255/11141/5908/7447/2149/2917/285381/10062/2213/26056/613/5781/4851/5906/5592/3625/3033/1408/2294/55691/3598/152/6622/150/9341/91543/301/2550/4828/23208/41/1815/2781/2308/4856/7133/1906/1813/151/131177/338557/3592/6422/5071/9370/29091/130399/1393/1268/5028/3952/3745"
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization",155,-0.372808405699393,-1.55880098047582,0.000595826852660742,0.00799635868984729,0.00633754664405505,4440,"tags=41%, list=23%, signal=32%","22911/54209/6840/10300/4089/253725/830/5962/146057/118/51474/11078/29766/10163/11013/163782/23075/11117/85477/324/5290/93661/1410/2039/348110/9535/1191/130271/7082/4133/6708/25999/6622/4233/286527/23189/4281/4131/90102/85358/5295/89795/84952/25802/11075/120/119/10395/25959/29767/10391/1003/2934/256949/7111/79822/859/2059/5071/6711/395/1901/9353/4653"
"GO:0051283","BP","GO:0051283","negative regulation of sequestering of calcium ion",115,-0.416455041717576,-1.65948840654416,0.000599282620702836,0.00802917440385166,0.00636355487182811,2498,"tags=28%, list=13%, signal=24%","6622/5336/6375/57158/3356/817/6546/55151/84502/2852/23007/6261/23236/5587/3270/1756/187/6263/1193/9472/5311/1813/9002/845/4842/477/287/2247/6376/5350/3973/10345"
"GO:0030509","BP","GO:0030509","BMP signaling pathway",139,-0.391754859912205,-1.60786333494021,0.000608597894599772,0.0081265718867146,0.0064407476435132,1822,"tags=25%, list=9%, signal=23%","3491/4681/2022/51232/23111/8321/494470/3209/4487/94/653/23090/3791/654/2297/1003/11167/348093/4093/25884/6422/55273/1958/56963/2200/64388/5468/650/6424/147409/168667/7049/8200/2719/91851"
"GO:1903169","BP","GO:1903169","regulation of calcium ion transmembrane transport",146,-0.380486238871938,-1.57203652323743,0.000607803171997298,0.0081265718867146,0.0064407476435132,2615,"tags=31%, list=13%, signal=27%","117532/6622/150/5142/2534/6375/57158/785/817/6546/5621/55151/84502/1815/2852/5587/57165/79026/3270/1756/342667/187/1193/9472/5311/1813/6769/274/859/781/7222/9002/28954/100507537/845/4842/477/857/287/6376/5354/5350/3973/117/10345"
"GO:0010611","BP","GO:0010611","regulation of cardiac muscle hypertrophy",54,-0.510504836642666,-1.7640997369913,0.000626405054339478,0.00835031569920663,0.00661807671327933,3248,"tags=39%, list=17%, signal=33%","4851/8013/5465/5997/90523/817/5578/5152/2308/8654/7133/9472/1906/859/7222/3479/148/32/5468/9464/221476"
"GO:0007219","BP","GO:0007219","Notch signaling pathway",164,-0.372453013828377,-1.55650428861532,0.000632850006008176,0.00842209932618921,0.00667496911917642,3744,"tags=36%, list=19%, signal=29%","54475/3714/6662/604/4242/182/2624/23493/26508/27255/55534/3559/4853/81619/1272/2255/55897/4851/408/3232/55343/80852/26032/51162/6091/54492/655/23462/54567/6909/4854/10413/9270/65989/221336/84441/92737/1021/4846/4856/94/23090/2296/1050/6591/6615/23220/1004/55273/3741/1840/650/3815/7048/5350/7079/8788/51378/4855"
"GO:0046486","BP","GO:0046486","glycerolipid metabolic process",364,-0.308340608027471,-1.41400232527376,0.000647877858377152,0.00860767489098072,0.00682204778879092,3837,"tags=25%, list=20%, signal=20%","5332/5287/7069/56895/9663/4547/5728/10062/256987/114884/7941/5290/80055/5781/57104/9655/3988/149998/80271/23175/5359/9514/949/3628/5444/1607/5321/57515/117245/5336/54947/55529/5337/9108/3356/253430/388121/9104/8835/10400/30837/84803/57048/145567/51365/23007/57605/5295/23236/83394/5322/2180/11343/84668/9021/80157/2170/8651/54893/57406/2822/63924/5159/1071/84302/84649/150094/859/2171/847/5105/392636/718/1608/660/8395/5288/57678/5320/3991/857/2819/133121/5168/338328/4023/338/3990/13/7148"
"GO:0021885","BP","GO:0021885","forebrain cell migration",59,-0.501208032014479,-1.75875826581412,0.000655450395491233,0.00869374522901143,0.00689026318571049,3333,"tags=41%, list=17%, signal=34%","5454/1281/3362/84750/1600/153090/266727/6091/85458/3912/120892/285025/26468/10718/558/7301/6387/1813/2018/64805/9353/1956/5649/55079"
"GO:0010742","BP","GO:0010742","macrophage derived foam cell differentiation",34,-0.581208757323614,-1.82723177485427,0.000662479852201969,0.00877233737624107,0.00695255171205645,3518,"tags=50%, list=18%, signal=41%","10062/3690/4481/5465/23461/5583/1435/5322/19/1071/9370/5320/185/5468/4023/338/948"
"GO:0021955","BP","GO:0021955","central nervous system neuron axonogenesis",35,-0.583948121422406,-1.8389435758274,0.000671105813955805,0.00887177319780179,0.0070313599773774,4638,"tags=54%, list=24%, signal=42%","5048/22911/4781/5728/6324/9334/2049/2736/104/2043/23077/2048/91584/1630/2047/9201/9331/56978/9353"
"GO:0044089","BP","GO:0044089","positive regulation of cellular component biogenesis",474,-0.288933722765794,-1.35310582163261,0.000677761928201436,0.00894488126172825,0.00708930207116802,3908,"tags=27%, list=20%, signal=23%","10602/2242/1946/55612/11141/5908/84525/10163/9780/23075/4771/10344/11117/11076/7453/3084/324/402/401548/27183/5290/8440/2241/9873/79998/1015/140609/4478/153241/23300/5899/2049/51375/4690/57463/51429/3373/3038/1191/153090/22998/2634/80823/9647/10174/7058/7481/6622/7480/655/5336/10435/4233/112574/8739/51100/23433/26045/6386/10979/2048/9448/57600/23767/1969/9270/55243/149461/5064/4131/5578/90102/5295/23242/89795/65018/5587/25802/28984/23768/1490/94030/122060/10411/54674/94/23580/11346/3791/6910/26050/51673/1809/7010/1003/19/59272/22899/4915/2047/274/54922/22873/859/2059/8829/387804/6422/6886/64805/7099/1902/857/7122/6376/10178/139818/577/9079/1440/6869/9378/171024/3815/22871/869/948/5021/347730/4653"
"GO:0006638","BP","GO:0006638","neutral lipid metabolic process",115,-0.412940320874318,-1.64548296080007,0.000680736104970963,0.008969234417901,0.00710860326426866,1504,"tags=32%, list=8%, signal=30%","7069/9663/4547/10062/5781/57104/3988/23175/949/1607/5321/6622/9104/84803/2180/11343/57406/2822/63924/1071/84649/150094/859/847/5105/392636/718/1608/57678/3991/857/338328/4023/338/3990/13/7148"
"GO:0044325","MF","GO:0044325","transmembrane transporter binding",125,-0.408388487763834,-1.64852268043547,0.000687268671329042,0.00903709505167136,0.00716238648591939,4017,"tags=36%, list=20%, signal=29%","10008/2316/9532/89/157753/801/23171/6324/6526/6640/9783/3753/9709/285966/55800/6331/5142/2534/120892/817/6546/5621/286/3270/2257/30820/9472/30819/1003/5311/6330/6769/859/7881/28954/4842/23630/857/287/5348/3745/2273/126755/10060/10345"
"GO:0048738","BP","GO:0048738","cardiac muscle tissue development",214,-0.346446031938117,-1.50810331362451,0.000688161423066227,0.00903709505167136,0.00716238648591939,3595,"tags=34%, list=18%, signal=28%","55553/3084/1948/693175/65009/4853/2260/91807/55897/4851/54583/2627/5592/5465/5915/5997/3776/11149/6331/655/23462/4208/54567/6909/6443/57158/5629/2735/56999/10052/10413/8913/6497/6546/2254/7472/3688/10370/2022/8324/6444/57493/9096/4634/23345/4487/205428/5156/653/2296/6910/9472/1906/5159/150094/859/23414/7373/3479/3764/148/5950/2247/1901/93649/8854/650/6445/5350/9421/7049/5457/221476"
"GO:0045132","BP","GO:0045132","meiotic chromosome segregation",83,0.471778332283265,1.68749064217557,0.000694973176270328,0.00911148825984778,0.00722134712601894,3621,"tags=41%, list=18%, signal=34%","56154/259266/83540/57082/5347/644186/9700/101928601/151648/11130/10403/147872/9319/23397/9134/347688/6790/1731/10609/83990/9232/56159/283129/7272/2177/10051/9133/84057/9985/245711/10734/284071/158401/4438"
"GO:0042060","BP","GO:0042060","wound healing",381,-0.306843776985203,-1.40950105582757,0.00070284866632765,0.00919955956173505,0.00729114839499176,4195,"tags=33%, list=21%, signal=27%","5341/2246/1465/7006/89780/7128/5547/2316/1839/3693/7414/55612/2069/2149/3678/2624/5728/11117/10398/3084/1511/22875/8837/4853/27183/5290/2255/1281/6812/6915/3690/84750/2039/55966/308/5592/131566/1398/5359/64094/11234/3091/6288/5465/949/81027/1607/1361/5321/3853/1816/152/7094/10544/2004/150/5336/196527/5493/10019/25817/301/10979/2048/10413/2828/23189/149461/3688/7980/23208/5578/3491/90102/50808/5627/114897/8324/83478/558/79026/4162/79625/710/4846/10461/94/7056/170692/5156/3791/7301/2192/1906/2157/407006/151/859/375033/358/9002/1608/3569/3479/6403/8613/7103/64805/7099/3043/857/22915/2247/7035/6376/947/2159/4921/2162/5468/5028/84034/7450/79987/948/4855"
"GO:0034502","BP","GO:0034502","protein localization to chromosome",113,0.431257290927566,1.62447402465155,0.000706655427204065,0.00923417330450049,0.00731858165778171,5328,"tags=35%, list=27%, signal=26%","8362/8365/8360/57082/5347/2099/51176/9212/8363/701/1058/157570/983/2146/4796/152485/9735/23613/9184/7272/83903/3012/675/8364/142/245711/7203/9555/51548/3720/8019/51588/8970/84515/6046/83695/55920/55055/22948/121504"
"GO:0001764","BP","GO:0001764","neuron migration",160,-0.376434510834734,-1.57207205296353,0.000717334820291982,0.00935833357507357,0.0074169853858554,3479,"tags=32%, list=18%, signal=26%","84628/2260/8828/1281/6792/347733/1600/5592/1398/153090/266727/57556/84623/9693/4208/2534/387119/26468/23314/4131/10718/1630/558/23768/92737/10371/79625/10752/26153/7301/4915/63923/6387/4692/1813/9201/8829/4147/4139/2018/340533/6376/54541/460/23284/285313/5457/5649/55079/1641/2676"
"GO:0048009","BP","GO:0048009","insulin-like growth factor receptor signaling pathway",48,-0.531283008305127,-1.8000980018063,0.000722150521948271,0.00940571458504757,0.00745453739826499,2137,"tags=44%, list=11%, signal=39%","5604/3667/3487/3482/5595/5290/6654/3488/3486/1291/8483/51232/5295/23236/653/3481/3479/3489/650/2690/3484"
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process",346,-0.307785997117561,-1.39626830190827,0.000723902744603796,0.00941310524693479,0.00746039489744148,4151,"tags=31%, list=21%, signal=25%","5341/6690/142679/64798/9475/624/3843/7070/9113/56940/1031/5573/10106/4908/5728/89/23075/4771/56288/9043/801/7453/28951/324/23171/8440/152559/9655/9759/23603/23645/5575/81848/2039/5592/4690/1408/153090/5465/6608/104/10114/5997/9647/1848/1849/1030/6622/25937/26524/84327/8692/9770/120892/5577/2048/54206/5569/9104/3486/6546/2950/9270/55243/5621/4041/401265/161742/8660/9258/57493/10252/9021/1756/140885/229/26051/8651/7345/84152/2192/1813/54922/859/3082/11213/1028/5207/6422/5787/8613/5071/9370/1843/8870/857/55022/51085/54541/93649/5468/650/10253/9353/284/374462"
"GO:0046620","BP","GO:0046620","regulation of organ growth",84,-0.445765096414423,-1.68111283038772,0.000732300032703647,0.00950673816965764,0.00753460405165672,4242,"tags=46%, list=22%, signal=37%","3574/3142/80014/9113/23493/5728/8531/693175/2260/4851/2627/5465/6608/5997/3776/1848/26524/4208/6909/5629/2735/10413/2254/7472/10370/3481/2296/6910/9472/1906/859/23414/7373/3479/5950/32/2247/7049/221476"
"GO:0070542","BP","GO:0070542","response to fatty acid",52,-0.507938377031984,-1.74423958329067,0.000735206260844941,0.00952889680654658,0.00755216596956201,1904,"tags=29%, list=10%, signal=26%","3399/23236/2180/2308/1906/84649/847/9370/1646/8644/55022/4023/1645/948/5166"
"GO:0097107","BP","GO:0097107","postsynaptic density assembly",21,-0.665130355125579,-1.90731036297616,0.000739828283850763,0.00956185934148735,0.00757829056086613,3902,"tags=57%, list=20%, signal=46%","51225/5728/5802/26045/85358/9379/94030/165257/4884/9378/869/347730"
"GO:0034358","CC","GO:0034358","plasma lipoprotein particle",26,-0.621269241167762,-1.84598387290912,0.000741360019428094,0.00956185934148735,0.00757829056086613,3823,"tags=62%, list=19%, signal=50%","51449/8542/7941/6288/1191/4481/5444/6291/7436/1071/6289/3250/5360/4023/338/3990"
"GO:1990777","CC","GO:1990777","lipoprotein particle",26,-0.621269241167762,-1.84598387290912,0.000741360019428094,0.00956185934148735,0.00757829056086613,3823,"tags=62%, list=19%, signal=50%","51449/8542/7941/6288/1191/4481/5444/6291/7436/1071/6289/3250/5360/4023/338/3990"
"GO:0060287","BP","GO:0060287","epithelial cilium movement involved in determination of left/right asymmetry",13,0.768272230051003,1.88897705132402,0.000746671834884493,0.00961476130981734,0.00762021823130434,2895,"tags=69%, list=15%, signal=59%","123872/25790/115948/55036/220136/23639/8481/388389/83538"
"GO:0045216","BP","GO:0045216","cell-cell junction organization",193,-0.345592407148538,-1.48221658603598,0.000760252288172699,0.00977379357529466,0.00774625990095229,4217,"tags=40%, list=22%, signal=32%","6801/1636/5962/9475/60437/2316/118/7414/2149/84525/9253/29841/4771/56288/10266/324/1948/1006/402/2241/1015/125111/55679/3801/2705/204851/1436/7082/7481/7094/2043/5583/5010/10979/10052/2048/57502/1969/2701/79983/55243/149461/7368/7855/83660/51208/5578/90952/23136/57493/1002/83700/1012/137075/187/94/1828/6910/654/9075/1003/28316/59272/6591/9073/6615/5175/1004/1010/857/287/7122/57126/151306/9071/79987/1005/28513"
"GO:0010517","BP","GO:0010517","regulation of phospholipase activity",46,-0.525789690710984,-1.7655744873562,0.00077059225983997,0.00989071971636279,0.00783893019022652,2691,"tags=37%, list=14%, signal=32%","5997/6622/115727/3356/22925/5322/5156/5159/2321/4035/148/1902/395/185/3815/1956/552"
"GO:0051208","BP","GO:0051208","sequestering of calcium ion",121,-0.408383305468782,-1.62940715581548,0.000774480182714594,0.00992458879301201,0.00786577326485348,2498,"tags=26%, list=13%, signal=23%","6622/5336/6375/57158/3356/817/6546/55151/84502/2852/23007/6261/23236/5587/3270/1756/187/6263/1193/9472/5311/1813/9002/845/4842/477/287/2247/6376/5350/3973/10345"
"GO:0071222","BP","GO:0071222","cellular response to lipopolysaccharide",181,-0.371095977106134,-1.5815079394792,0.000776823373363076,0.00993858567048251,0.00787686654709369,3760,"tags=32%, list=19%, signal=26%","5595/7189/10318/968/23643/1511/10062/9572/613/85363/6915/834/445/153090/114769/949/2634/3656/5142/5336/4208/353376/2048/2950/7538/2919/57048/5578/7431/3586/10417/129607/558/57088/80380/140885/6374/4846/114548/671/7133/929/654/19/23328/11213/3569/7099/3929/6376/2921/1440/6372/1910/4360/2920/948/4795"
